datetime,uid,event
2015-09-06 02:52:03,7517,visit
2015-09-06 02:52:49,12920,signup
2015-09-06 02:54:59,12686,signup
2015-09-06 02:59:12,9085,visit
2015-09-06 02:59:50,11335,visit
2015-09-06 03:03:19,9395,visit
2015-09-06 03:03:41,13377,signup
2015-09-06 03:03:59,13291,signup
2015-09-06 03:08:21,2830,visit
2015-09-06 03:13:18,10627,visit
2015-09-06 03:14:02,13294,signup
2015-09-06 03:15:06,8186,visit
2015-09-06 03:19:39,1342,visit
2015-09-06 03:20:23,1341,visit
2015-09-06 03:20:47,6158,visit
2015-09-06 03:22:45,9181,visit
2015-09-06 03:23:06,1814,visit
2015-09-06 03:23:54,12203,signup
2015-09-06 03:24:44,2959,visit
2015-09-06 03:26:21,6321,visit
2015-09-06 03:33:28,13270,signup
2015-09-06 03:33:44,2409,visit
2015-09-06 03:35:25,9500,visit
2015-09-06 03:35:49,5639,visit
2015-09-06 03:36:05,10070,visit
2015-09-06 03:38:34,3224,visit
2015-09-06 03:39:58,4667,visit
2015-09-06 03:40:32,7262,visit
2015-09-06 03:41:53,11370,visit
2015-09-06 03:42:19,13299,signup
2015-09-06 03:43:18,10837,visit
2015-09-06 03:44:44,6890,visit
2015-09-06 03:50:20,4878,visit
2015-09-06 03:50:44,12474,signup
2015-09-06 03:56:53,10583,visit
2015-09-06 04:00:27,9138,visit
2015-09-06 04:02:37,9247,visit
2015-09-06 04:04:52,7663,visit
2015-09-06 04:06:46,14097,signup
2015-09-06 04:08:13,13795,signup
2015-09-06 04:08:17,13358,signup
2015-09-06 04:09:53,4555,visit
2015-09-06 04:11:35,12426,signup
2015-09-06 04:12:02,11341,visit
2015-09-06 04:12:36,13679,signup
2015-09-06 04:15:07,12267,signup
2015-09-06 04:15:20,11716,visit
2015-09-06 04:18:47,6474,visit
2015-09-06 04:19:59,11914,visit
2015-09-06 04:21:51,8289,visit
2015-09-06 04:23:12,11432,visit
2015-09-06 04:26:52,13934,signup
2015-09-06 04:27:17,11698,visit
2015-09-06 04:30:01,2290,visit
2015-09-06 04:31:25,12139,signup
2015-09-06 04:32:39,12076,signup
2015-09-06 04:32:47,3904,visit
2015-09-06 04:33:21,13487,signup
2015-09-06 04:33:24,12837,signup
2015-09-06 04:37:40,13600,signup
2015-09-06 04:41:12,9581,visit
2015-09-06 04:41:54,3325,visit
2015-09-06 04:45:13,10594,visit
2015-09-06 04:45:43,11901,visit
2015-09-06 04:51:27,5270,visit
2015-09-06 04:53:01,4856,visit
2015-09-06 04:55:45,13002,signup
2015-09-06 04:56:24,3263,visit
2015-09-06 04:58:07,14046,signup
2015-09-06 04:59:45,2719,visit
2015-09-06 05:00:54,8913,visit
2015-09-06 05:05:29,11189,visit
2015-09-06 05:05:40,13834,signup
2015-09-06 05:07:32,10154,visit
2015-09-06 05:07:36,9303,visit
2015-09-06 05:13:22,10902,visit
2015-09-06 05:15:37,5825,visit
2015-09-06 05:15:51,12951,signup
2015-09-06 05:18:51,8717,visit
2015-09-06 05:20:23,12785,signup
2015-09-06 05:23:00,2279,visit
2015-09-06 05:23:10,13573,signup
2015-09-06 05:25:57,10510,visit
2015-09-06 05:31:10,10034,visit
2015-09-06 05:33:56,6374,visit
2015-09-06 05:45:06,2406,visit
2015-09-06 05:46:03,13891,signup
2015-09-06 05:47:53,4689,visit
2015-09-06 05:52:32,10016,visit
2015-09-06 05:53:01,11787,visit
2015-09-06 05:56:32,13798,signup
2015-09-06 05:56:56,2381,visit
2015-09-06 05:57:43,11994,signup
2015-09-06 05:59:09,12666,signup
2015-09-06 06:01:31,11135,visit
2015-09-06 06:03:44,13553,signup
2015-09-06 06:05:28,10010,visit
2015-09-06 06:06:53,11243,visit
2015-09-06 06:11:35,1998,visit
2015-09-06 06:11:45,13549,signup
2015-09-06 06:12:14,6673,visit
2015-09-06 06:13:33,10930,visit
2015-09-06 06:13:38,7884,visit
2015-09-06 06:15:21,13329,signup
2015-09-06 06:16:30,1465,visit
2015-09-06 06:20:14,10853,visit
2015-09-06 06:22:48,13811,signup
2015-09-06 06:25:39,13889,signup
2015-09-06 06:25:53,12596,signup
2015-09-06 06:26:25,9834,visit
2015-09-06 06:29:48,4646,visit
2015-09-06 06:31:35,12708,signup
2015-09-06 06:32:15,12273,signup
2015-09-06 06:33:41,1541,visit
2015-09-06 06:34:26,2229,visit
2015-09-06 06:36:21,12571,signup
2015-09-06 06:38:42,13748,signup
2015-09-06 06:39:13,13473,signup
2015-09-06 06:42:20,12976,signup
2015-09-06 06:46:30,11472,visit
2015-09-06 06:47:08,13911,signup
2015-09-06 06:47:49,8140,visit
2015-09-06 06:48:47,13611,signup
2015-09-06 06:49:28,12191,signup
2015-09-06 06:50:18,4359,visit
2015-09-06 06:51:13,4694,visit
2015-09-06 06:51:30,11598,visit
2015-09-06 06:54:21,14138,signup
2015-09-06 06:54:35,3826,visit
2015-09-06 07:01:27,12234,signup
2015-09-06 07:02:24,13865,signup
2015-09-06 07:02:34,12165,signup
2015-09-06 07:05:36,6332,visit
2015-09-06 07:12:20,4170,visit
2015-09-06 07:12:31,4695,visit
2015-09-06 07:16:31,1884,visit
2015-09-06 07:18:19,5169,visit
2015-09-06 07:19:48,12113,signup
2015-09-06 07:21:13,14074,signup
2015-09-06 07:22:14,13024,signup
2015-09-06 07:29:48,12603,signup
2015-09-06 07:33:35,11173,visit
2015-09-06 07:34:35,10722,visit
2015-09-06 07:35:13,8315,visit
2015-09-06 07:36:16,5604,visit
2015-09-06 07:37:44,3715,visit
2015-09-06 07:38:06,11754,visit
2015-09-06 07:41:58,7873,visit
2015-09-06 07:42:13,12233,signup
2015-09-06 07:45:27,12193,signup
2015-09-06 07:46:15,11109,visit
2015-09-06 07:46:39,12757,signup
2015-09-06 07:47:57,3829,visit
2015-09-06 07:48:44,12462,signup
2015-09-06 07:48:59,11279,visit
2015-09-06 07:52:17,9795,visit
2015-09-06 07:54:07,6011,visit
2015-09-06 07:55:19,5633,visit
2015-09-06 07:55:41,10604,visit
2015-09-06 07:56:18,12289,signup
2015-09-06 07:57:46,13833,signup
2015-09-06 07:57:57,10578,visit
2015-09-06 07:57:59,8727,visit
2015-09-06 08:00:10,9386,visit
2015-09-06 08:02:59,10606,visit
2015-09-06 08:05:10,11550,visit
2015-09-06 08:06:02,9773,visit
2015-09-06 08:11:33,4029,visit
2015-09-06 08:14:10,7407,visit
2015-09-06 08:15:30,4246,visit
2015-09-06 08:20:52,3056,visit
2015-09-06 08:22:18,4418,visit
2015-09-06 08:23:19,14110,signup
2015-09-06 08:30:43,1696,visit
2015-09-06 08:30:58,9702,visit
2015-09-06 08:33:19,13532,signup
2015-09-06 08:44:57,10287,visit
2015-09-06 08:47:32,5519,visit
2015-09-06 08:47:54,10404,visit
2015-09-06 08:53:28,10956,visit
2015-09-06 08:55:46,7913,visit
2015-09-06 08:56:01,5630,visit
2015-09-06 08:56:32,13432,signup
2015-09-06 08:57:34,10807,visit
2015-09-06 09:04:23,12132,signup
2015-09-06 09:04:37,11621,visit
2015-09-06 09:04:49,4628,visit
2015-09-06 09:05:23,14082,signup
2015-09-06 09:05:41,8125,visit
2015-09-06 09:05:42,10235,visit
2015-09-06 09:07:16,13013,signup
2015-09-06 09:07:40,13053,signup
2015-09-06 09:10:23,13055,signup
2015-09-06 09:10:55,8124,visit
2015-09-06 09:11:23,13649,signup
2015-09-06 09:11:50,8440,visit
2015-09-06 09:14:45,6774,visit
2015-09-06 09:16:04,14111,signup
2015-09-06 09:16:05,6523,visit
2015-09-06 09:18:36,1820,visit
2015-09-06 09:19:30,11810,visit
2015-09-06 09:21:31,4835,visit
2015-09-06 09:21:41,9893,visit
2015-09-06 09:24:05,10763,visit
2015-09-06 09:28:37,9731,visit
2015-09-06 09:29:46,10109,visit
2015-09-06 09:31:06,14092,signup
2015-09-06 09:31:33,7841,visit
2015-09-06 09:36:16,10487,visit
2015-09-06 09:36:17,11677,visit
2015-09-06 09:37:59,10151,visit
2015-09-06 09:39:02,3490,visit
2015-09-06 09:40:03,12434,signup
2015-09-06 09:40:43,9522,visit
2015-09-06 09:42:54,3902,visit
2015-09-06 09:44:14,9257,visit
2015-09-06 09:44:44,13932,signup
2015-09-06 09:46:52,11417,visit
2015-09-06 09:48:36,7577,visit
2015-09-06 09:50:53,1482,visit
2015-09-06 09:54:48,6722,visit
2015-09-06 09:55:05,12085,signup
2015-09-06 09:56:57,6048,visit
2015-09-06 10:01:33,13664,signup
2015-09-06 10:03:26,7543,visit
2015-09-06 10:08:20,11828,visit
2015-09-06 10:10:40,13444,signup
2015-09-06 10:11:26,11586,visit
2015-09-06 10:11:32,11903,visit
2015-09-06 10:13:19,7984,visit
2015-09-06 10:13:54,11081,visit
2015-09-06 10:16:25,13817,signup
2015-09-06 10:16:30,6267,visit
2015-09-06 10:17:52,2939,visit
2015-09-06 10:18:46,8842,visit
2015-09-06 10:19:44,13746,signup
2015-09-06 10:20:52,7302,visit
2015-09-06 10:21:20,3267,visit
2015-09-06 10:26:44,10065,visit
2015-09-06 10:29:37,8384,visit
2015-09-06 10:29:41,7528,visit
2015-09-06 10:31:12,7980,visit
2015-09-06 10:34:54,8713,visit
2015-09-06 10:36:06,11294,visit
2015-09-06 10:38:19,12811,signup
2015-09-06 10:39:03,13773,signup
2015-09-06 10:39:32,11429,visit
2015-09-06 10:41:52,13961,signup
2015-09-06 10:41:55,11567,visit
2015-09-06 10:47:18,2377,visit
2015-09-06 10:48:47,12561,signup
2015-09-06 10:49:27,13362,signup
2015-09-06 10:50:24,10127,visit
2015-09-06 10:51:27,12083,signup
2015-09-06 10:53:29,11591,visit
2015-09-06 10:53:43,3184,visit
2015-09-06 10:53:45,5006,visit
2015-09-06 10:55:36,1672,visit
2015-09-06 10:55:52,6404,visit
2015-09-06 10:58:02,13804,signup
2015-09-06 11:01:24,11882,visit
2015-09-06 11:02:35,10746,visit
2015-09-06 11:02:42,12159,signup
2015-09-06 11:05:06,12356,signup
2015-09-06 11:12:29,4208,visit
2015-09-06 11:13:11,10657,visit
2015-09-06 11:14:11,7377,visit
2015-09-06 11:14:20,7659,visit
2015-09-06 11:21:28,8970,visit
2015-09-06 11:23:15,11201,visit
2015-09-06 11:25:04,7151,visit
2015-09-06 11:29:40,6088,visit
2015-09-06 11:36:05,12986,signup
2015-09-06 11:36:34,1748,visit
2015-09-06 11:37:46,3962,visit
2015-09-06 11:40:05,5869,visit
2015-09-06 11:41:06,12257,signup
2015-09-06 11:45:10,1610,visit
2015-09-06 11:46:17,1634,visit
2015-09-06 11:46:57,4287,visit
2015-09-06 11:48:13,12661,signup
2015-09-06 11:48:41,4898,visit
2015-09-06 11:50:11,10679,visit
2015-09-06 11:50:50,13750,signup
2015-09-06 11:51:13,4392,visit
2015-09-06 11:51:25,10814,visit
2015-09-06 11:54:29,7282,visit
2015-09-06 11:55:25,13697,signup
2015-09-06 11:57:02,5124,visit
2015-09-06 11:57:19,13353,signup
2015-09-06 11:58:51,5033,visit
2015-09-06 11:59:51,10289,visit
2015-09-06 11:59:59,13136,signup
2015-09-06 12:02:19,2616,visit
2015-09-06 12:03:21,10082,visit
2015-09-06 12:07:11,9496,visit
2015-09-06 12:10:48,3560,visit
2015-09-06 12:12:03,13225,signup
2015-09-06 12:12:27,4702,visit
2015-09-06 12:13:24,13959,signup
2015-09-06 12:13:49,9879,visit
2015-09-06 12:14:07,8988,visit
2015-09-06 12:14:14,12578,signup
2015-09-06 12:16:03,12168,signup
2015-09-06 12:16:37,12683,signup
2015-09-06 12:17:49,13090,signup
2015-09-06 12:18:08,6071,visit
2015-09-06 12:19:12,6041,visit
2015-09-06 12:21:40,8090,visit
2015-09-06 12:21:56,12506,signup
2015-09-06 12:22:29,13792,signup
2015-09-06 12:24:45,12723,signup
2015-09-06 12:25:32,12455,signup
2015-09-06 12:25:58,3910,visit
2015-09-06 12:27:00,13029,signup
2015-09-06 12:28:53,13620,signup
2015-09-06 12:29:59,13993,signup
2015-09-06 12:30:43,13907,signup
2015-09-06 12:30:48,1545,visit
2015-09-06 12:31:47,12967,signup
2015-09-06 12:32:07,10665,visit
2015-09-06 12:37:03,13168,signup
2015-09-06 12:38:43,7578,visit
2015-09-06 12:40:00,6829,visit
2015-09-06 12:42:31,4391,visit
2015-09-06 12:43:30,12549,signup
2015-09-06 12:45:07,13672,signup
2015-09-06 12:47:09,11454,visit
2015-09-06 12:47:34,7315,visit
2015-09-06 12:51:01,8355,visit
2015-09-06 12:51:31,7865,visit
2015-09-06 12:52:46,9325,visit
2015-09-06 12:54:53,5148,visit
2015-09-06 12:55:12,4016,visit
2015-09-06 12:55:42,13581,signup
2015-09-06 12:55:59,7843,visit
2015-09-06 12:56:13,9599,visit
2015-09-06 12:59:55,13561,signup
2015-09-06 13:00:18,13334,signup
2015-09-06 13:03:19,12303,signup
2015-09-06 13:04:31,13557,signup
2015-09-06 13:04:33,8640,visit
2015-09-06 13:08:25,12030,signup
2015-09-06 13:08:46,1555,visit
2015-09-06 13:12:15,7701,visit
2015-09-06 13:12:18,6849,visit
2015-09-06 13:13:11,5086,visit
2015-09-06 13:17:47,12079,signup
2015-09-06 13:21:34,11843,visit
2015-09-06 13:21:43,14017,signup
2015-09-06 13:22:48,3441,visit
2015-09-06 13:22:56,13076,signup
2015-09-06 13:24:44,10833,visit
2015-09-06 13:26:08,12393,signup
2015-09-06 13:26:16,5875,visit
2015-09-06 13:30:50,5793,visit
2015-09-06 13:32:48,4321,visit
2015-09-06 13:35:30,7015,visit
2015-09-06 13:36:29,13212,signup
2015-09-06 13:36:40,8940,visit
2015-09-06 13:38:27,1974,visit
2015-09-06 13:40:44,11801,visit
2015-09-06 13:42:29,3539,visit
2015-09-06 13:43:22,12876,signup
2015-09-06 13:43:57,10806,visit
2015-09-06 13:45:50,7325,visit
2015-09-06 13:46:01,12206,signup
2015-09-06 13:53:34,12179,signup
2015-09-06 13:54:26,10116,visit
2015-09-06 13:59:13,12068,signup
2015-09-06 13:59:42,9830,visit
2015-09-06 13:59:45,10230,visit
2015-09-06 13:59:54,13732,signup
2015-09-06 13:59:59,13537,signup
2015-09-06 14:04:06,2926,visit
2015-09-06 14:06:01,10007,visit
2015-09-06 14:08:29,12566,signup
2015-09-06 14:08:49,12199,signup
2015-09-06 14:09:30,7329,visit
2015-09-06 14:10:33,13445,signup
2015-09-06 14:11:21,12742,signup
2015-09-06 14:11:44,12704,signup
2015-09-06 14:12:23,2656,visit
2015-09-06 14:14:19,3004,visit
2015-09-06 14:18:32,5959,visit
2015-09-06 14:22:03,8642,visit
2015-09-06 14:22:37,14081,signup
2015-09-06 14:23:03,13901,signup
2015-09-06 14:23:51,11814,visit
2015-09-06 14:25:08,2173,visit
2015-09-06 14:25:58,8088,visit
2015-09-06 14:27:31,7218,visit
2015-09-06 14:28:58,13236,signup
2015-09-06 14:29:46,14009,signup
2015-09-06 14:29:55,13937,signup
2015-09-06 14:30:13,8704,visit
2015-09-06 14:30:36,7153,visit
2015-09-06 14:34:07,13586,signup
2015-09-06 14:37:19,10868,visit
2015-09-06 14:38:09,7733,visit
2015-09-06 14:39:54,9524,visit
2015-09-06 14:40:38,13326,signup
2015-09-06 14:44:50,2975,visit
2015-09-06 14:46:18,1365,visit
2015-09-06 14:47:23,13816,signup
2015-09-06 14:51:21,12283,signup
2015-09-06 14:54:04,10006,visit
2015-09-06 14:54:19,13949,signup
2015-09-06 14:54:35,11001,visit
2015-09-06 14:57:45,9383,visit
2015-09-06 14:58:42,10477,visit
2015-09-06 14:59:01,8174,visit
2015-09-06 15:01:47,6496,visit
2015-09-06 15:01:55,12264,signup
2015-09-06 15:03:45,12635,signup
2015-09-06 15:03:55,1447,visit
2015-09-06 15:07:37,12756,signup
2015-09-06 15:11:09,4597,visit
2015-09-06 15:15:00,5304,visit
2015-09-06 15:15:55,13177,signup
2015-09-06 15:16:46,5497,visit
2015-09-06 15:26:03,13714,signup
2015-09-06 15:26:11,9049,visit
2015-09-06 15:30:56,5861,visit
2015-09-06 15:31:17,6294,visit
2015-09-06 15:31:34,8542,visit
2015-09-06 15:34:23,12521,signup
2015-09-06 15:37:19,8353,visit
2015-09-06 15:38:14,12915,signup
2015-09-06 15:43:04,6668,visit
2015-09-06 15:44:19,5253,visit
2015-09-06 15:46:05,12618,signup
2015-09-06 15:47:40,13228,signup
2015-09-06 15:49:12,10634,visit
2015-09-06 15:49:38,7090,visit
2015-09-06 15:52:51,12075,signup
2015-09-06 15:53:06,8660,visit
2015-09-06 15:58:12,4360,visit
2015-09-06 16:00:11,3825,visit
2015-09-06 16:01:04,3876,visit
2015-09-06 16:01:05,4139,visit
2015-09-06 16:02:42,13478,signup
2015-09-06 16:04:41,5107,visit
2015-09-06 16:05:01,11021,visit
2015-09-06 16:05:55,12089,signup
2015-09-06 16:06:36,10901,visit
2015-09-06 16:06:59,11669,visit
2015-09-06 16:09:39,13004,signup
2015-09-06 16:10:15,8258,visit
2015-09-06 16:11:03,12010,signup
2015-09-06 16:11:06,12896,signup
2015-09-06 16:12:33,11191,visit
2015-09-06 16:14:45,8134,visit
2015-09-06 16:15:40,11991,signup
2015-09-06 16:15:43,13171,signup
2015-09-06 16:16:36,4786,visit
2015-09-06 16:18:17,5859,visit
2015-09-06 16:18:32,12397,signup
2015-09-06 16:18:47,9798,visit
2015-09-06 16:19:41,13515,signup
2015-09-06 16:21:26,13965,signup
2015-09-06 16:25:36,5752,visit
2015-09-06 16:25:49,10028,visit
2015-09-06 16:28:42,10425,visit
2015-09-06 16:29:01,13921,signup
2015-09-06 16:29:40,9154,visit
2015-09-06 16:32:00,10083,visit
2015-09-06 16:32:03,10156,visit
2015-09-06 16:32:07,7059,visit
2015-09-06 16:34:58,8907,visit
2015-09-06 16:35:53,13137,signup
2015-09-06 16:38:29,12319,signup
2015-09-06 16:41:10,13268,signup
2015-09-06 16:41:23,12173,signup
2015-09-06 16:44:12,14055,signup
2015-09-06 16:46:36,11488,visit
2015-09-06 16:48:30,6644,visit
2015-09-06 16:48:49,13790,signup
2015-09-06 16:49:29,12706,signup
2015-09-06 16:50:43,9453,visit
2015-09-06 16:51:04,2647,visit
2015-09-06 16:51:38,9765,visit
2015-09-06 16:52:12,4212,visit
2015-09-06 16:55:35,13139,signup
2015-09-06 16:56:19,11420,visit
2015-09-06 16:56:30,11987,signup
2015-09-06 16:57:10,13631,signup
2015-09-06 16:57:32,12872,signup
2015-09-06 17:01:34,11327,visit
2015-09-06 17:02:06,12536,signup
2015-09-06 17:03:55,5162,visit
2015-09-06 17:07:08,5906,visit
2015-09-06 17:09:00,13306,signup
2015-09-06 17:09:10,11394,visit
2015-09-06 17:09:14,2515,visit
2015-09-06 17:10:35,7892,visit
2015-09-06 17:11:25,13747,signup
2015-09-06 17:11:29,13163,signup
2015-09-06 17:12:01,9687,visit
2015-09-06 17:13:33,8710,visit
2015-09-06 17:16:50,2211,visit
2015-09-06 17:17:58,10773,visit
2015-09-06 17:21:04,8235,visit
2015-09-06 17:25:03,6908,visit
2015-09-06 17:25:59,13033,signup
2015-09-06 17:27:52,11849,visit
2015-09-06 17:28:00,2492,visit
2015-09-06 17:31:34,12019,signup
2015-09-06 17:32:04,13582,signup
2015-09-06 17:33:48,6290,visit
2015-09-06 17:35:21,2116,visit
2015-09-06 17:37:55,8512,visit
2015-09-06 17:38:58,13393,signup
2015-09-06 17:46:36,10952,visit
2015-09-06 17:46:54,11978,signup
2015-09-06 17:50:22,10254,visit
2015-09-06 17:51:04,11116,visit
2015-09-06 17:51:12,11167,visit
2015-09-06 17:53:26,10565,visit
2015-09-06 17:53:32,3382,visit
2015-09-06 17:54:40,9391,visit
2015-09-06 17:58:30,9291,visit
2015-09-06 17:58:57,1979,visit
2015-09-06 17:59:04,8015,visit
2015-09-06 18:03:01,11546,visit
2015-09-06 18:07:58,2419,visit
2015-09-06 18:08:52,10810,visit
2015-09-06 18:09:40,4074,visit
2015-09-06 18:10:32,13722,signup
2015-09-06 18:12:27,8109,visit
2015-09-06 18:13:56,13421,signup
2015-09-06 18:15:01,12761,signup
2015-09-06 18:19:18,6913,visit
2015-09-06 18:20:48,13698,signup
2015-09-06 18:25:29,7960,visit
2015-09-06 18:28:23,8080,visit
2015-09-06 18:30:17,13283,signup
2015-09-06 18:30:44,1944,visit
2015-09-06 18:31:23,9419,visit
2015-09-06 18:31:27,12450,signup
2015-09-06 18:32:59,12684,signup
2015-09-06 18:36:22,7398,visit
2015-09-06 18:36:52,12887,signup
2015-09-06 18:37:26,4226,visit
2015-09-06 18:38:09,10832,visit
2015-09-06 18:38:49,13970,signup
2015-09-06 18:39:23,9456,visit
2015-09-06 18:40:27,5252,visit
2015-09-06 18:40:37,2047,visit
2015-09-06 18:40:41,7277,visit
2015-09-06 18:41:08,9726,visit
2015-09-06 18:42:07,10826,visit
2015-09-06 18:48:51,4009,visit
2015-09-06 18:49:14,3223,visit
2015-09-06 18:51:17,8787,visit
2015-09-06 18:54:26,12100,signup
2015-09-06 18:55:23,2729,visit
2015-09-06 18:59:56,11876,visit
2015-09-06 19:01:15,11354,visit
2015-09-06 19:04:51,13206,signup
2015-09-06 19:05:10,12782,signup
2015-09-06 19:06:41,10361,visit
2015-09-06 19:08:43,7660,visit
2015-09-06 19:10:51,1470,visit
2015-09-06 19:13:01,4441,visit
2015-09-06 19:13:45,10131,visit
2015-09-06 19:15:05,12309,signup
2015-09-06 19:15:46,10382,visit
2015-09-06 19:16:11,11331,visit
2015-09-06 19:16:27,13997,signup
2015-09-06 19:16:32,14073,signup
2015-09-06 19:16:45,6436,visit
2015-09-06 19:18:52,1821,visit
2015-09-06 19:22:36,8831,visit
2015-09-06 19:23:02,7763,visit
2015-09-06 19:23:28,10334,visit
2015-09-06 19:23:45,11908,visit
2015-09-06 19:24:16,6867,visit
2015-09-06 19:27:12,3298,visit
2015-09-06 19:28:11,5478,visit
2015-09-06 19:31:41,3594,visit
2015-09-06 19:34:02,13465,signup
2015-09-06 19:35:40,7355,visit
2015-09-06 19:35:46,6576,visit
2015-09-06 19:37:36,10278,visit
2015-09-06 19:40:49,9828,visit
2015-09-06 19:41:56,2813,visit
2015-09-06 19:43:23,6466,visit
2015-09-06 19:44:45,9234,visit
2015-09-06 19:45:07,6725,visit
2015-09-06 19:46:40,7034,visit
2015-09-06 19:46:45,12513,signup
2015-09-06 19:49:02,13262,signup
2015-09-06 19:49:38,13828,signup
2015-09-06 19:49:40,3318,visit
2015-09-06 19:49:51,10106,visit
2015-09-06 19:52:20,13678,signup
2015-09-06 19:55:18,12392,signup
2015-09-06 19:56:56,13384,signup
2015-09-06 19:58:29,10280,visit
2015-09-06 19:58:36,9840,visit
2015-09-06 19:59:15,13791,signup
2015-09-06 19:59:40,6351,visit
2015-09-06 20:00:04,12329,signup
2015-09-06 20:00:48,10470,visit
2015-09-06 20:01:34,11674,visit
2015-09-06 20:04:14,2353,visit
2015-09-06 20:06:02,2581,visit
2015-09-06 20:09:53,13728,signup
2015-09-06 20:10:18,5026,visit
2015-09-06 20:15:14,10195,visit
2015-09-06 20:17:41,3759,visit
2015-09-06 20:24:01,13418,signup
2015-09-06 20:25:32,13519,signup
2015-09-06 20:28:04,12349,signup
2015-09-06 20:30:17,9489,visit
2015-09-06 20:34:10,10710,visit
2015-09-06 20:34:48,11905,visit
2015-09-06 20:35:20,7066,visit
2015-09-06 20:37:58,7523,visit
2015-09-06 20:38:50,6875,visit
2015-09-06 20:40:27,10296,visit
2015-09-06 20:52:18,10855,visit
2015-09-06 20:53:01,2341,visit
2015-09-06 20:54:01,12932,signup
2015-09-06 20:54:45,14076,signup
2015-09-06 20:57:10,2282,visit
2015-09-06 20:59:07,13381,signup
2015-09-06 20:59:32,12729,signup
2015-09-06 21:02:54,13778,signup
2015-09-06 21:10:58,11305,visit
2015-09-06 21:14:07,5976,visit
2015-09-06 21:16:57,10605,visit
2015-09-06 21:19:48,13229,signup
2015-09-06 21:21:53,12794,signup
2015-09-06 21:24:08,9279,visit
2015-09-06 21:24:24,1339,visit
2015-09-06 21:27:44,4280,visit
2015-09-06 21:28:36,12357,signup
2015-09-06 21:30:12,12519,signup
2015-09-06 21:32:46,14128,signup
2015-09-06 21:34:44,12707,signup
2015-09-06 21:38:25,7177,visit
2015-09-06 21:41:01,6556,visit
2015-09-06 21:44:11,6498,visit
2015-09-06 21:44:43,7045,visit
2015-09-06 21:45:02,13315,signup
2015-09-06 21:49:36,6487,visit
2015-09-06 21:50:17,12724,signup
2015-09-06 21:51:12,12842,signup
2015-09-06 21:52:16,6368,visit
2015-09-06 21:53:21,9460,visit
2015-09-06 21:56:34,8196,visit
2015-09-06 21:57:00,6963,visit
2015-09-06 21:58:37,12153,signup
2015-09-06 21:58:46,4718,visit
2015-09-06 22:01:31,13716,signup
2015-09-06 22:01:41,13346,signup
2015-09-06 22:07:34,3969,visit
2015-09-06 22:10:15,10163,visit
2015-09-06 22:11:12,14037,signup
2015-09-06 22:11:41,5005,visit
2015-09-06 22:16:36,2955,visit
2015-09-06 22:16:49,10813,visit
2015-09-06 22:18:16,7598,visit
2015-09-06 22:19:09,8279,visit
2015-09-06 22:22:54,5172,visit
2015-09-06 22:24:30,13508,signup
2015-09-06 22:26:21,6798,visit
2015-09-06 22:27:11,10823,visit
2015-09-06 22:29:43,12302,signup
2015-09-06 22:30:06,1731,visit
2015-09-06 22:31:31,2507,visit
2015-09-06 22:32:51,4997,visit
2015-09-06 22:33:19,12052,signup
2015-09-06 22:39:51,13488,signup
